datetime,pm1,pm25,relativehumidity,temperature,um003
2025-11-29 02:00:00+07:00,15.250333340962731,25.125000000000004,68.13000030517577,24.109666728973384,876.147664388021
2025-11-29 03:00:00+07:00,5.81099999944369,10.221833324432373,69.44083302815756,23.74550011952718,513.2165008544922
2025-11-29 04:00:00+07:00,6.208500003814698,12.424666659037271,68.6906665802002,24.184499931335452,583.2105021158853
2025-11-29 05:00:00+07:00,8.571083323160806,16.568291656176246,69.76920830408733,23.97574977874756,666.3244575500488
2025-11-29 06:00:00+07:00,8.011166667938232,14.702999973297118,70.67999979654948,23.972000122070312,644.8053334554037
2025-11-29 07:00:00+07:00,4.753000002602736,9.186333370208741,66.29483324686686,24.975999927520757,480.2196662902832
2025-11-29 08:00:00+07:00,9.749999998013179,17.31066672007243,61.197500165303545,26.01283327738444,682.3470016479492
2025-11-29 09:00:00+07:00,11.219833312431971,20.344666671752933,54.134500122070314,27.49083360036214,794.5445032755533
2025-11-29 10:00:00+07:00,4.680833350121976,8.591500027974446,45.406166776021315,31.30883331298828,493.46050211588545
2025-11-29 11:00:00+07:00,3.4558333250383533,6.752833334604898,41.50800005594889,32.98633330663045,422.6060017903646
2025-11-29 12:00:00+07:00,1.0111666649580002,3.055833334227403,43.40233338673911,31.627166589101154,294.3223340352376
2025-11-29 13:00:00+07:00,2.0860000019272174,4.536166669925054,47.46366659800211,29.84083325068156,363.1084999084473
2025-11-29 14:00:00+07:00,3.027333325147629,5.935666656494141,50.89600009918214,28.52566658655802,413.44383087158195
2025-11-29 15:00:00+07:00,7.721000003814697,14.522541658083597,52.35333348910013,28.433166456222537,633.4759596506755
2025-11-29 16:00:00+07:00,11.0971666653951,20.339500013987223,54.01349976857503,27.819000212351483,790.3223307291665
2025-11-29 17:00:00+07:00,9.758166662851968,20.158999983469645,55.830333391825356,27.111499786376953,745.9193339029947
2025-11-29 18:00:00+07:00,10.255666669209798,20.736666679382324,58.345000012715666,26.578333441416422,752.0973327636717
2025-11-29 19:00:00+07:00,7.181166680653891,15.938499991099041,59.72533353169759,26.279999987284345,645.8971669514973
2025-11-29 20:00:00+07:00,5.588833332061768,11.508500003814696,60.67716649373373,25.95616668065389,558.2723353068034
2025-11-29 21:00:00+07:00,7.2221666653951,15.47800000508626,59.96366647084554,26.06233364741008,637.5551671346029
2025-11-29 22:00:00+07:00,16.98049999872843,26.35883328119914,60.39383316040037,26.126667022705078,955.0551666259767
2025-11-29 23:00:00+07:00,21.133500003814696,30.964833196004232,61.78299992879233,25.614833259582515,1137.59733581543
2025-11-30 00:00:00+07:00,22.9943333307902,33.99700015385946,62.30966676076253,25.35716635386149,1314.691328938802
2025-11-30 01:00:00+07:00,22.467500019073483,33.13933324813843,63.28099988301596,24.99566659927368,1269.685829671224
2025-11-30 02:00:00+07:00,25.805666669209796,38.394666544596355,65.05200030008952,24.437833468119305,1560.3726725260415
2025-11-30 03:00:00+07:00,25.12845833301544,38.73070824940999,65.60037469863893,24.163125332196554,1517.1679148356122
2025-11-30 04:00:00+07:00,24.533500003814698,37.59966684977213,65.50083351135254,24.021500142415363,1456.8615051269533
2025-11-30 05:00:00+07:00,32.39466660817464,53.138833363850914,65.47933311462403,24.07733332316081,2272.4913411458333
2025-11-30 06:00:00+07:00,30.88316659927368,47.7938336690267,64.05416692097981,24.75783338546753,2134.0579996744787
2025-11-30 07:00:00+07:00,30.269833246866863,46.820332845052086,59.7361665725708,25.905500030517583,2049.8106587727866
2025-11-30 08:00:00+07:00,16.195083332061767,26.741458312670392,51.299333413441964,28.057791574796042,964.782000732422
2025-11-30 09:00:00+07:00,4.124833333492279,8.043833319346108,44.59500026702881,29.982500044504803,467.5053344726562
2025-11-30 10:00:00+07:00,4.760833326975505,8.213666661580403,41.642666562398276,31.284833272298176,500.8055002848307
2025-11-30 11:00:00+07:00,15.689166673024493,24.897333145141605,38.69350001017253,32.855166562398274,990.0778340657553
2025-11-30 12:00:00+07:00,20.72483332951863,31.263833459218336,41.82299969991048,31.819499874114985,1159.7228383382162
2025-11-30 13:00:00+07:00,18.215999984741206,26.469000021616612,43.73350003560384,30.79183343251546,980.6883331298827
2025-11-30 14:00:00+07:00,20.079999987284342,28.368833382924397,49.689500236511236,29.605333360036212,1069.0916676839192
2025-11-30 15:00:00+07:00,20.60533332824707,29.858166726430255,53.024833552042644,28.870999876658118,1107.7471669514975
2025-11-30 16:00:00+07:00,20.655166657765708,30.150333277384433,55.2359998703003,28.289333375295,1104.038496907552
2025-11-30 17:00:00+07:00,18.67283333142598,27.85170843601227,56.997916571299235,27.32141676743825,1004.3000020345052
2025-11-30 18:00:00+07:00,22.324666659037277,33.55250015258789,58.825499852498375,26.869333012898764,1246.4053304036458
2025-11-30 19:00:00+07:00,9.249515146197695,16.942772729469066,58.89321205832741,26.705273160067474,667.2366704767402
2025-11-30 20:00:00+07:00,5.8041249990463255,12.818624997138977,60.05816677411399,26.3860000928243,570.8837061564127
2025-11-30 21:00:00+07:00,8.807666651407878,16.444833342234293,61.4654998143514,26.195000267028806,665.780832417806
2025-11-30 22:00:00+07:00,13.944333330790206,25.152666727701824,62.61716677347818,25.915166632334394,866.7834950764974
2025-11-30 23:00:00+07:00,14.46150000890096,23.367333189646406,62.69616673787434,25.78783283233642,889.4249944051106
2025-12-01 00:00:00+07:00,6.416333325703941,15.322666676839196,62.52949975331624,25.61199989318848,586.1165023803711
2025-12-01 01:00:00+07:00,13.425166670481365,25.882333405812584,62.54166679382325,25.38083305358887,868.4359995524088
2025-12-01 02:00:00+07:00,26.671833324432374,41.45233357747396,64.30699984232585,25.31716610590617,1687.8335021972655
2025-12-01 03:00:00+07:00,23.75566666920979,37.546666208903,62.940999841690065,25.400083168347678,1391.4020833333334
2025-12-01 04:00:00+07:00,25.456000010172527,38.44166666666667,64.38900038401285,25.195499928792316,1535.536505126953
2025-12-01 05:00:00+07:00,31.285833422342932,50.016500091552736,64.84783267974852,24.9118332862854,2145.7866719563804
2025-12-01 06:00:00+07:00,17.511500008900963,28.781333255767823,58.838666915893555,25.598499870300287,1032.8049977620442
2025-12-01 07:00:00+07:00,5.005499997735023,10.6471666653951,54.201999791463216,26.61683330535889,516.9529998779296
2025-12-01 08:00:00+07:00,2.1220000063379607,5.583166635533174,45.97616666158041,28.550999991099044,355.06349741617845
2025-12-01 09:00:00+07:00,4.733166664342085,8.900166670481363,42.642333094278975,30.55983330408732,506.70549977620436
2025-12-01 10:00:00+07:00,8.104361107945442,13.535777770148384,39.69265298843384,31.992638932334057,609.7275694529214
2025-12-01 11:00:00+07:00,10.14126389556461,17.683736109733584,39.887069680955676,32.829819499121776,725.5684980604383
2025-12-01 12:00:00+07:00,19.5056666692098,31.24100011189779,39.99016691843669,32.93183345794678,1424.0251627604168
2025-12-01 13:00:00+07:00,9.367680552270679,18.586472219891018,43.346416552861534,31.507958229382837,734.8569745381674
2025-12-01 14:00:00+07:00,9.474833329518637,19.030333328247067,44.37333342234294,31.212000115712485,733.1135019938151
2025-12-01 16:00:00+07:00,11.8778333346049,20.244833215077723,48.057499949137366,28.785999933878582,780.0805018107097
2025-12-01 17:00:00+07:00,17.92749999364217,28.45816666285197,52.46366666158041,27.739833545684817,989.0276662190755
2025-12-01 18:00:00+07:00,22.705166657765705,34.48649975458781,51.71249987284344,27.51600008010865,1274.4890014648438
2025-12-01 19:00:00+07:00,23.180499998728436,34.98933312098186,52.27383346557617,27.219167137146,1330.5561737060548
2025-12-01 20:00:00+07:00,30.948625159263603,47.47187519073487,55.868833287556974,26.882000207901,2121.4548212687173
2025-12-01 21:00:00+07:00,27.764333343505864,42.69183324178059,59.68333320617675,26.526333491007488,1794.4506774902345
2025-12-01 22:00:00+07:00,31.192416826883953,47.66300010681152,60.450166797637934,26.381541411081944,2152.237373860677
2025-12-01 23:00:00+07:00,21.31349999109904,33.710833326975504,61.42349993387858,26.20883321762085,1230.6695037841796
2025-12-02 00:00:00+07:00,17.055166657765707,28.797333240509033,58.63733348846436,25.79549989700317,971.2246663411457
2025-12-02 01:00:00+07:00,14.61066665649414,26.583000024159748,55.17816670735677,25.394999631245934,866.4835021972657
2025-12-02 02:00:00+07:00,19.385999997456867,32.17216660181681,58.55999959309896,24.962833245595295,1199.9306722005208
2025-12-02 03:00:00+07:00,15.236333338419598,26.107833353678384,57.40699990590414,24.7306669553121,894.2501678466798
2025-12-02 04:00:00+07:00,21.372333335876462,31.09383344650269,62.25683326721191,24.172333335876463,1155.6861673990884
2025-12-02 05:00:00+07:00,26.111958305040996,39.08841654459635,62.65020812352498,24.319875065485636,1617.8688654581708
2025-12-02 06:00:00+07:00,24.256000010172528,35.946833546956384,59.78233324686686,25.155166467030842,1438.4201761881511
2025-12-02 07:00:00+07:00,19.93666664759318,30.86637470722198,56.609541638692214,26.752041729291278,1167.6204233805338
2025-12-02 08:00:00+07:00,7.280333328247071,13.446999994913737,52.269833437601726,28.313000043233234,600.4364949544271
2025-12-02 09:00:00+07:00,8.514166670292616,13.664166672031085,48.65416685740153,29.94599994023641,615.1308311462402
2025-12-02 10:00:00+07:00,9.979090918194165,15.439818156849254,44.89618190418591,31.581636151400485,712.3032731489701
2025-12-02 11:00:00+07:00,22.612666654586793,32.33925001621247,45.53400004704793,31.271250104904173,1277.3835021972654
2025-12-02 12:00:00+07:00,22.360999997456872,31.980000114440916,42.60750001271566,32.6898331006368,1242.308164469401
2025-12-03 13:00:00+07:00,22.416333325703942,34.471666717529295,50.164333216349284,29.63333314259847,1266.4833292643232
2025-12-03 14:00:00+07:00,23.209333356221517,36.27783339818319,63.06066640218099,26.56983350118001,1328.5421732584637
2025-12-03 15:00:00+07:00,24.913833332061767,38.955833148956295,65.58066685994467,25.950500265757242,1478.49116007487
2025-12-03 16:00:00+07:00,26.650000000000002,41.6556666056315,65.99200007120767,26.161000442504882,1641.5691630045576
2025-12-03 17:00:00+07:00,27.783500003814698,43.62799987792968,65.7266668955485,26.18500051498413,1755.0026652018225
2025-12-03 18:00:00+07:00,33.59449977874756,53.64400024414062,66.0604996999105,26.210167058308922,2418.438836669922
2025-12-03 19:00:00+07:00,31.44624991416931,49.27654158274333,63.82387520472209,26.140666675567626,2181.1420445760095
2025-12-03 20:00:00+07:00,27.47416664759318,42.487833913167314,63.01166655222574,25.830499903361005,1745.3026652018232
2025-12-03 21:00:00+07:00,26.98833332061768,41.875,64.74166641235352,25.80283349355062,1692.828340657552
2025-12-03 22:00:00+07:00,25.552833334604898,39.64700012207031,64.46933326721192,26.129500389099125,1552.3776652018232
2025-12-03 23:00:00+07:00,29.658333365122473,45.980333455403645,65.42383346557617,26.014166736602785,1996.2669921875001
2025-12-04 00:00:00+07:00,31.614166641235354,49.888833363850914,66.38250007629394,25.91233304341634,2186.8945048014325
2025-12-04 01:00:00+07:00,33.530999755859376,51.81650009155274,67.44700012207032,25.707999928792315,2483.3386718750003
2025-12-04 02:00:00+07:00,35.563500213623044,55.7418332417806,68.19016672770182,25.593833637237548,2669.2555013020833
2025-12-04 03:00:00+07:00,34.1913335164388,53.22483342488607,68.34299990336099,25.42633307774862,2530.0643229166667
2025-12-04 04:00:00+07:00,32.22783330281576,49.60566660563151,68.20616671244304,25.396166292826333,2285.869171142578
2025-12-04 05:00:00+07:00,38.09183320999146,62.447000122070314,67.81433372497558,25.31966613133748,2834.961165364583
2025-12-04 06:00:00+07:00,33.1693333307902,52.930500030517585,67.38150011698404,25.773499933878583,2387.4336588541664
2025-12-04 07:00:00+07:00,29.4916667620341,46.73099975585938,63.761999956766765,26.939000034332278,1973.6693318684895
2025-12-04 08:00:00+07:00,30.527666695912682,49.50349960327148,58.68549995422362,28.283999919891357,2124.5031575520834
2025-12-04 09:00:00+07:00,25.95766665140788,40.71116663614909,52.50266666412353,29.83116652170818,1565.1475036621093
2025-12-04 10:00:00+07:00,25.480333328247074,40.358333333333334,49.62916660308838,31.104333209991452,1545.6391703287761
2025-12-04 11:00:00+07:00,26.51683333714803,41.28883336385092,47.79783306121826,31.97949991226197,1627.0551615397133
2025-12-04 12:00:00+07:00,32.28283332188924,50.730333455403645,48.79716657002768,31.27333335876465,2254.508162434896
2025-12-04 13:00:00+07:00,30.644499905904137,49.608166662851964,57.10816688537599,28.40383329391479,2166.73583017985
2025-12-04 14:00:00+07:00,11.864000002543131,19.497333240509036,64.61649996439617,24.899000008900966,812.4531672159832
2025-12-04 15:00:00+07:00,21.230166657765707,34.17483336130778,65.98416646321616,25.578666845957432,1254.9588368733723
2025-12-04 16:00:00+07:00,16.819333330790204,27.317166678110762,66.23049990336101,25.705333550771076,943.0973347981771
2025-12-04 17:00:00+07:00,21.35583333969116,32.94199984868368,66.30016644795735,25.599333604176838,1161.746659342448
2025-12-04 18:00:00+07:00,24.735666656494143,39.31350021362305,66.71116638183592,25.364666461944584,1470.50317179362
2025-12-04 19:00:00+07:00,29.086166604359946,46.08050003051758,66.37449989318849,25.427499771118164,1962.3396687825518
2025-12-04 20:00:00+07:00,29.655333360036213,46.42450027465821,66.60699958801268,25.166500091552734,1994.953011067708
2025-12-04 21:00:00+07:00,31.99233328501383,50.647499847412114,68.79433314005534,24.81733290354411,2281.0026692708334
2025-12-04 22:00:00+07:00,32.71933336257935,50.67516657511393,68.42849985758464,24.806165981292725,2356.082843017578
2025-12-04 23:00:00+07:00,33.46666653951009,51.66583379109701,68.2253335316976,24.669166723887127,2459.247497558594
2025-12-05 00:00:00+07:00,34.147666422526044,53.31083348592123,68.63600006103516,24.410833326975503,2557.1635091145836
2025-12-05 01:00:00+07:00,26.997999922434484,41.58283360799154,67.18766644795734,24.25216700236003,1702.8663309733072
2025-12-05 02:00:00+07:00,25.572166665395102,38.614166514078775,67.57616640726725,24.04716679255168,1537.103509521484
2025-12-05 03:00:00+07:00,19.0085000038147,28.59733333587646,67.37449963887532,23.931333128611247,1016.9164967854819
2025-12-05 04:00:00+07:00,12.783833344777427,23.13350006739299,66.41550025939941,23.942999807993573,813.9996678670249
2025-12-05 05:00:00+07:00,14.466833337148032,25.682999928792313,67.01483395894367,23.9279998143514,989.2996622721356
2025-12-05 06:00:00+07:00,27.980499998728433,41.61683324178059,66.28516629536948,24.481000264485683,1777.1090087890625
2025-12-05 07:00:00+07:00,21.733000024159754,33.29400014877319,63.43483346303304,25.40533332824707,1449.0303354899088
2025-12-05 08:00:00+07:00,13.565833314259848,21.705500062306722,59.61900011698405,27.071166515350342,844.5866638183593
2025-12-05 09:00:00+07:00,5.964833354949952,10.397833347320557,52.65550009409586,29.40766668319702,566.5141682942709
2025-12-05 10:00:00+07:00,8.085250012079875,15.347791663805644,48.74491658210754,30.5392499923706,657.1897071838379
2025-12-05 11:00:00+07:00,9.88616666793823,19.050166670481364,50.8384999593099,29.845499928792318,730.3806660970052
2025-12-05 12:00:00+07:00,2.5579999988277753,5.216499996185303,52.71900018056234,29.936666838328037,386.83833109537755
2025-12-05 13:00:00+07:00,6.896833317478497,13.036666679382327,54.61766662597656,28.987166659037275,593.8001663208007
2025-12-05 14:00:00+07:00,11.235666656494141,20.754999987284343,63.5995002746582,26.60666675567627,762.0003316243491
2025-12-05 15:00:00+07:00,3.0226666835447156,5.763666661580404,63.863166554768874,26.007333119710285,405.48849945068355
2025-12-05 16:00:00+07:00,8.513333320617676,15.891499996185303,65.55999959309896,25.855666542053218,649.3391647338867
2025-12-05 17:00:00+07:00,4.728000005086263,8.839166673024495,66.89283358256023,25.49716657002767,498.78083343505864
2025-12-05 18:00:00+07:00,13.56066665649414,23.419666703542074,66.68333358764649,25.55500014623006,837.4063262939453
2025-12-05 19:00:00+07:00,6.727833334604899,12.944666671752929,65.83133366902669,25.28766663869222,594.094167582194
2025-12-05 20:00:00+07:00,11.619666671752931,19.07233336766561,66.77516644795737,25.007333374023442,803.8584955851238
2025-12-05 21:00:00+07:00,19.92166665395101,27.639166673024494,67.14516677856446,24.842833264668783,1064.4524973551431
2025-12-05 22:00:00+07:00,25.594499969482424,38.335500399271645,67.4983336130778,24.7043332417806,1604.0943359374999
2025-12-05 23:00:00+07:00,23.641666666666666,34.975333150227875,67.99233309427898,24.437499936421712,1398.3508443196615
2025-12-06 00:00:00+07:00,26.905333328247078,40.618667093912755,67.76249999999999,24.340666611989345,1682.4553304036456
2025-12-06 01:00:00+07:00,26.25050001144409,39.75000000000001,67.46200052897134,24.301499589284266,1617.2250000000001
2025-12-06 02:00:00+07:00,27.921666653951018,41.625,68.07916666666667,24.332833003997806,1765.0081644694012
2025-12-06 03:00:00+07:00,21.341166655222576,31.621666876475015,66.84233360290527,24.293666458129888,1195.5251678466798
2025-12-06 04:00:00+07:00,28.28366670608521,43.47533315022787,67.73666687011718,24.012333361307782,1825.5906636555985
2025-12-06 05:00:00+07:00,26.816458344459534,40.44241663614908,67.57354173660279,24.173333295186357,1660.0811233520508
2025-12-06 06:00:00+07:00,26.571833324432372,40.119166755676275,67.21799964904785,25.08233343760173,1659.7333374023438
2025-12-06 07:00:00+07:00,9.211333338419596,16.304833316802977,62.49066658020019,26.23499997456868,674.036331685384
2025-12-06 08:00:00+07:00,6.038666667540869,11.535833326975506,56.64966665903728,27.748499965667722,560.7274998982747
2025-12-06 09:00:00+07:00,8.771999994913738,16.527666664123537,52.97299982706705,28.96566654841105,696.0196655273438
2025-12-06 10:00:00+07:00,11.697888904147675,19.61650004916721,49.985999743143715,30.592888948652483,802.1334943983292
2025-12-06 11:00:00+07:00,19.858333365122476,28.69666662216186,46.65583318074545,31.43333320617676,1144.9726643880208
2025-12-06 12:00:00+07:00,17.416333325703942,24.61716667811076,49.659666570027674,30.346167023976644,944.0806671142577
2025-12-06 13:00:00+07:00,16.277833334604896,26.086000092824296,50.55049997965495,29.298333263397215,957.9336659749348
2025-12-06 14:00:00+07:00,21.17766666412354,31.708000024159755,54.322833124796546,28.110833549499507,1196.741997273763
2025-12-06 15:00:00+07:00,18.141166655222573,25.586166667938233,58.85350011189778,27.466500123341877,955.919166056315
2025-12-06 16:00:00+07:00,11.743999989827474,20.961500008900963,60.124833361307786,26.99233328501383,791.5474995930989
2025-12-06 17:00:00+07:00,21.577666664123537,31.930000146230057,61.78133328755697,26.69433339436849,1179.1448354085285
2025-12-06 18:00:00+07:00,19.558500003814697,30.072333208719886,62.971000099182135,26.25849974950155,1118.0028330485027
2025-12-06 19:00:00+07:00,9.036333338419597,18.71700000762939,62.36799996693929,26.11133362452189,700.3974985758464
2025-12-06 20:00:00+07:00,7.080499998728435,15.24949998855591,62.28000005086263,26.15816710789998,631.1361663818359
2025-12-06 21:00:00+07:00,18.302833334604898,30.12200005849203,63.37616666158039,26.067666975657144,1032.622162882487
2025-12-06 22:00:00+07:00,7.774499988555909,17.01383333206177,63.97683353424072,25.994333426157635,660.2333333333333
2025-12-06 23:00:00+07:00,18.947666676839194,30.155666637420655,63.95033308664957,25.795499801635742,1095.2250020345052
2025-12-07 00:00:00+07:00,19.55479169686635,30.670458165804543,65.27862507502238,25.461833349863685,1108.3495885213215
2025-12-07 01:00:00+07:00,24.43583332697551,36.724833456675206,66.6029997507731,25.240666802724203,1442.8443298339844
2025-12-07 02:00:00+07:00,26.7523333231608,41.08283360799154,66.48083330790202,25.195833460489908,1674.5308369954428
2025-12-07 03:00:00+07:00,27.916333325703935,43.34183324178059,67.03266677856446,24.973666699727374,1776.91967569987
2025-12-07 04:00:00+07:00,27.46204165617625,42.17758344014486,67.33508354822796,24.70583324432373,1721.886040751139
2025-12-07 05:00:00+07:00,31.44150009155273,48.61616694132487,67.02366663614909,24.711999797821047,2198.8806701660155
2025-12-07 06:00:00+07:00,28.927833334604898,44.26350021362304,65.15616677602132,25.442833328247072,1884.9058349609375
2025-12-07 07:00:00+07:00,28.227666664123536,44.40599975585937,60.58483339945476,26.908166758219398,1806.5306660970052
2025-12-07 08:00:00+07:00,26.87733332316081,44.21383336385091,56.50699984232585,27.852333291371664,1690.8806681315107
2025-12-07 09:00:00+07:00,19.57533334096273,32.083000119527185,48.87566680908203,30.38066666920979,1157.1134969075522
2025-12-07 10:00:00+07:00,24.333333365122474,36.261166699727376,46.52916660308838,31.43899981180827,1436.9695017496742
2025-12-07 11:00:00+07:00,27.611500008900965,41.46383336385092,48.14816672007243,31.275833511352545,1740.6659871419267
2025-12-07 12:00:00+07:00,26.855166657765707,40.574333699544276,48.519166501363124,31.258999856313068,1671.7250000000001
2025-12-07 13:00:00+07:00,18.353500016530358,28.991666730244958,60.584166399637844,27.307499949137377,1181.6778320312499
2025-12-07 14:00:00+07:00,21.938999938964844,34.57816642125448,65.19683335622152,26.425333118438726,1333.1389953613282
2025-12-07 15:00:00+07:00,19.38316666285197,29.291499996185298,65.39933331807454,26.49383331934611,1028.194328816732
2025-12-07 16:00:00+07:00,20.433333333333334,30.822000090281165,65.40883331298828,26.287166277567547,1119.0944946289062
2025-12-07 17:00:00+07:00,11.09183333714803,21.394333330790204,64.67800013224284,26.16866696675618,774.8281656901041
2025-12-07 18:00:00+07:00,8.832999992370606,19.0136666615804,65.42899983723959,26.091166973114014,698.5163350423177
2025-12-07 19:00:00+07:00,15.45016667048136,26.14483340581258,65.81216697692871,26.052666791280114,957.7831695556641
2025-12-07 20:00:00+07:00,24.127666664123538,36.36700003941854,66.32783368428548,25.896499919891355,1419.0500000000002
2025-12-07 21:00:00+07:00,22.13950001398722,33.016500027974445,66.51533330281575,25.923999786376953,1210.0441630045573
2025-12-07 22:00:00+07:00,22.278000005086266,33.9721666653951,67.0606667836507,25.730833752950037,1234.4143391927084
2025-12-07 23:00:00+07:00,23.14344444274902,35.433000214894626,67.10027766757541,25.565111361609567,1301.1205006917319
2025-12-08 00:00:00+07:00,27.05533332824707,41.84166666666666,67.92616678873698,25.404833157857258,1667.5335021972658
2025-12-08 01:00:00+07:00,26.06916666030884,40.772499847412114,68.0699998219808,25.306500148773196,1574.9079956054686
2025-12-08 02:00:00+07:00,21.9358333269755,34.172333208719884,67.92866655985515,25.165000120798748,1220.2028330485025
2025-12-08 03:00:00+07:00,22.233333333333334,33.73316669464111,68.95066630045572,24.80733324686686,1234.8945017496746
2025-12-08 04:00:00+07:00,22.52766666412354,34.33333330154419,68.79033279418945,24.885499763488767,1255.6756754557293
2025-12-08 05:00:00+07:00,25.444833278656006,39.08083318074544,68.61666628519693,25.045333131154383,1569.5500081380212
2025-12-08 06:00:00+07:00,16.096666653951008,26.424666595458984,67.03416659037272,25.870999908447263,1014.0276728312175
2025-12-08 07:00:00+07:00,5.823458329836529,10.95383334159851,65.06133371988933,26.33916610081991,531.7724155426025
2025-12-08 08:00:00+07:00,16.530833339691164,26.103000036875404,61.833333333333336,27.204666837056475,928.1326700846354
2025-12-08 09:00:00+07:00,11.575000000000001,21.364500013987225,56.04516677856446,29.07800006866455,776.5361663818359
2025-12-08 10:00:00+07:00,8.457999992370606,16.58599999745687,50.981333351135255,30.520999781290694,675.1809977213542
2025-12-08 11:00:00+07:00,9.325000000000001,18.14766667683919,48.365166664123535,31.54283348719279,715.4499999999999
2025-12-08 12:00:00+07:00,5.392333348592122,9.770000012715657,49.689999834696444,30.98916683197022,544.6858311971029
2025-12-08 13:00:00+07:00,5.55533332824707,10.4471666653951,55.805500030517585,28.60649998982747,552.419497680664
2025-12-08 14:00:00+07:00,8.860333315531411,17.008333333333333,64.05916665395101,27.33816687266032,691.783332824707
2025-12-08 15:00:00+07:00,8.219166660308838,17.021666653951012,66.2973336537679,26.84233334859212,680.3053344726562
2025-12-08 16:00:00+07:00,14.514125005404152,23.30091667175293,67.0582913716634,26.673167165120443,849.4111663818359
2025-12-08 17:00:00+07:00,8.921499983469644,16.454999987284342,66.2779997507731,26.358999856313073,674.2746683756511
2025-12-08 18:00:00+07:00,9.666333325703938,19.78316666285197,67.18383305867513,26.130500316619873,734.9361663818358
2025-12-08 19:00:00+07:00,10.8778333346049,20.363499991099037,67.18466695149739,25.91683314641317,761.8940022786459
2025-12-08 20:00:00+07:00,11.909624997774761,21.589083210627237,67.25104157129924,25.86283289591471,826.8742042541504
2025-12-08 21:00:00+07:00,13.191333325703942,22.9556666692098,67.06616630554198,25.977666632334394,825.7109995524089
2025-12-08 22:00:00+07:00,11.779818205399947,21.318363640525124,67.14618141867899,25.77854551835493,785.3398160067471
2025-12-08 23:00:00+07:00,4.310833323995273,8.141666666666667,67.5138333638509,25.433166440327966,475.63033294677734
2025-12-09 00:00:00+07:00,1.9526666800181072,4.496833324432373,67.85600039164225,25.33633302052816,355.9060017903646
